ï»¿PlantID,Site,Easting,Northing,Operator,Sector, Emission ,Region,Latitude,Longitude
13754,OTDC Basingstoke,463600,150296,J P Morgan Chase Bank,Commercial,21.79647,England,51.24829837752091,-1.0901537528409042
9158,Dungannon,93267,521415,Moy Park Ltd,"Food, drink & tobacco industry",21.55864091,Northern Ireland,54.495000398010575,-6.738897599122581
14222,"LGW10 Backup Generators, Redhill",528713,151459,Digital Realty (UK) Ltd,Commercial,20.49480818,England,51.24778786504538,-0.15721567908116219
43095,LD8 Data Centre,537912,179636,Equinix (UK) Ltd,Commercial,19.78899273,England,51.49884639167997,-0.014571614927151932
8899,Harmondsworth Computer Centre,505450,177350,BT Plc,Commercial,19.27113273,England,51.48528089999299,-0.482712042267219
13443,East Grinstead,537293,139207,Goldman Sachs International,Commercial,18.05941636,England,51.13568439685079,-0.03903847841602015
43080,Hounslow,511611,175512,Sungard Availability Services (UK) Ltd,Commercial,17.97061909,England,51.467579985008534,-0.39459848323282326
43102,London 7 Data Centre,507343,180028,Virtus London 7 Ltd,Commercial,17.96138455,England,51.508995551077135,-0.45464601947303485
13730,Santander Data Centre,453688,298683,Santander UK plc,Commercial,15.86398364,England,52.583313515657515,-1.2090613085432675
40722,London 6,507322,180110,Virtus London 6 Ltd,Commercial,15.60636,England,51.50973656621637,-0.45492356686076424
14950,LON3 Backup Generators,495914,181027,Rackspace Ltd,Commercial,15.33897,England,51.5200286641686,-0.6190048496657359
14202,"LD4 Generator System, Slough",495205,181250,Equinix (UK) Ltd,Commercial,14.84655,England,51.52215298331649,-0.6291601778447216
14957,Cody Park,484039,154314,Ark Data Centres Ltd,Commercial,14.0505,England,51.28177824387379,-0.7964317279099917
13722,"20 Canada Square, Canary Wharf",537800,180200,Brookfield Office Property Management Ltd,Commercial,13.91164364,England,51.503941823119185,-0.015963981004463636
13732,Swindon Data Centre,410900,184400,Vodafone Ltd,Commercial,13.137,England,51.55837893543338,-1.8441660584368595
14973,20 Canada Square Generators,537757,180191,BNP Paribas Real Estate Advisory & Property Management UK Ltd,Commercial,12.74103545,England,51.503871421687855,-0.01658663944810248
14666,Hayes,510614,178665,Virtus Hayes Ltd,Commercial,12.40734818,England,51.496114764813356,-0.4079591708445984
8898,Cardiff IDC,317650,173150,BT Plc,Commercial,12.26630182,Wales,51.45132217281357,-3.186493910398724
14949,Spring Park,384924,168897,Ark Data Centres Ltd,Commercial,12.2409,England,51.41888355745796,-2.21819173770841
11988,Slough,496180,180630,Barclays Bank Plc,Commercial,11.64433091,England,51.51641493032667,-0.6152804677568633
40698,LGW16 - Back up Generators,527636,138225,Digital Crawley 2 Sarl,Commercial,10.87264909,England,51.1290906855149,-0.1773366666160362
13748,Kemsley Paper Mill,591700,166100,DS Smith Paper Ltd,"Paper, printing & publishing industries",9.511887273,England,51.36161276813587,0.7521745693915058
14654,LHR13 - Back Up Generators,519052,164629,Digital Reality (UK) Ltd,Commercial,9.472690909,England,51.36825324235737,-0.2911763637549217
40124,Wakefield Bakery,439070,424790,Warburtons Ltd,"Food, drink & tobacco industry",9.081818182,England,53.71806631953021,-1.4094477516260295
11083,"5 North Colonnade, Canary Wharf",537380,180390,Barclays Capital Services Ltd,Commercial,9.080116364,England,51.5057513371976,-0.021937534378439493
40527,MAN3 Generator System,380624,396842,Equinix (UK) Ltd,Commercial,8.246817273,England,53.46795558834416,-2.293343429708297
14931,Sovereign House,538147,179752,Digital London Ltd,Commercial,8.091733636,England,51.49983144185653,-0.011142913391222914
40256,Zenium - London One,495567,181087,Zenium UK Ltd,Commercial,7.847828182,England,51.52062674034877,-0.6239882796094178
3001,Dundee,341896,730838,D C Thomson & Co Ltd,"Paper, printing & publishing industries",7.472727273,Scotland,56.46607857956991,-2.9446047171664236
14974,Hayes Data Centre,509680,179585,UBS Business Solutions AG,Commercial,7.429546364,England,51.50456555476063,-0.42112252698569025
13751,Park Royal Data Centre,519862,182415,Vodafone Ltd,Commercial,6.543654545,England,51.527934232067096,-0.2735273643046088
13639,"RDC1/RDC2, Bournemouth",410270,91988,J P Morgan Chase Bank,Commercial,6.144859091,England,50.72742311893607,-1.8558600498827107
14976,Zenium - London Two,507936,179345,Zenium UK2 Ltd,Commercial,5.853177273,England,51.50274380899128,-0.4463134315345982
13447,"10 South Colonnade, Canary Wharf",537374,180252,Barclays Capital Services Ltd,Commercial,5.758090909,England,51.504512713398405,-0.02207763334783388
9542,Harlesden,520660,183320,United Biscuits UK Ltd,"Food, drink & tobacco industry",5.695363636,England,51.53589793468453,-0.2617197184595465
40525,Yorktown Business Park Computer Centre,486081,160087,Bank of America Merrill Lynch International Designated Activity Co,Commercial,5.481,England,51.33337114024046,-0.7657694412700352
8897,Bletchely Computer Centre,487450,234150,BT Plc,Commercial,4.9938,England,51.99891643488236,-0.7276106727395101
14665,London,531853,182772,Level 3 Communications UK Ltd,Commercial,4.658326364,England,51.52847253893987,-0.10063559114972047
14225,"LHR10 Backup Generators, High Wycombe",484733,191967,Digital Realty (UK) Ltd,Commercial,4.524730909,England,51.62015746751948,-0.7774775268506295
14681,London,532796,182310,Digital London Ltd,Commercial,3.026798182,England,51.52410004410722,-0.08722368031530756
7658,Blaenau Gwent,315020,212140,Yuasa Battery (UK) Ltd,Electrical engineering,2.165393455,Wales,51.80142184427946,-3.2338069340945896
43112,London 9 Data Centre,495957,180958,Virtus London 9 Ltd,Commercial,2.144874545,England,51.51940114117191,-0.61840405999807
13710,Jerusalem Farm,491586,370915,A Hughes and Son (Skellingthorpe) Ltd,"Food, drink & tobacco industry",1.855303636,England,53.22739228214771,-0.6295356908211827
43083,Slough,495509,181590,CyrusOne UK3 Ltd,Commercial,1.838023636,England,51.52515792379236,-0.6246877831324082
43090,Billingham,444341,526581,Entserv UK Ltd,Commercial,1.174827273,England,54.632417432562924,-1.3146281162654756
43088,Maidstone,577736,156377,CSC Computer Sciences Ltd,Commercial,0.860530909,England,51.27881025772548,0.5469742873192347
43117,HH4 Data Center,508273,208069,NTT Global Data Centers EMEA UK Ltd,Commercial,0.84477,England,51.76084823111325,-0.4325867592261563
43087,Doxford Park,436521,552107,Entserv UK Ltd,Commercial,0.624973636,England,54.862421066545416,-1.4325644194194607
13701,Peterlee,442500,542200,Walkers Snack Foods Ltd,"Food, drink & tobacco industry",0.619090909,England,54.772927796658706,-1.3408742417235469
43089,Sevenoaks,550308,158991,CSC Computer Sciences Ltd,Commercial,0.553925455,England,51.3101892175975,0.15514002214362452
8364,Chirk,328600,338600,Kronospan Ltd,Other industries,41517.65535,Wales,52.94002341368681,-3.063879071504892
8079,Wigton,325400,548600,Innovia Films Ltd,Other industries,20686.73984,England,54.82665977501152,-3.162715257486666
14447,Cowie,283860,688550,Norbord Europe Ltd,Other industries,19730.04721,Scotland,56.07561848841864,-3.8674748147868816
14697,Auchinleck,254723,621869,Egger (UK) Ltd,Other industries,6261.048843,Scotland,55.469013405746416,-4.2996585423450595
7009,Doncaster,457350,401300,Bridon International Ltd,Other industries,4690.909091,England,53.50527211796664,-1.1367943578214195
8888,Carlisle,339100,553600,Pirelli Tyres Ltd,Other industries,4292.824835,England,54.87344080581771,-2.950559497292489
13749,Hexham,394655,564653,Egger (UK) Ltd,Other industries,4228.516121,England,54.97645716244868,-2.0850371891528496
8563,Melksham,390270,164310,Cooper Avon Tyres Ltd,Other industries,3619.775735,England,51.377757180967954,-2.1411858451312935
40280,Hazlehead,418074,404654,Wavin Ltd,Other industries,3260.910483,England,53.5382266532148,-1.728757142087355
2635,Cargenbridge,295110,574390,Dupont Teijin Films UK Ltd,Other industries,2727.272727,Scotland,55.05288958905553,-3.6434367446816047
13531,Yatton,341850,166070,Smart Systems Ltd,Other industries,2070.818182,England,51.39067619009514,-2.837114591248544
13739,South Molton,269802,125918,Norbord Europe Ltd,Other industries,2009.184464,England,51.017854570690346,-3.85757644826484
43075,Sudbury,590844,239654,Greys Hall Power Ltd,Other industries,1664.473402,England,52.022469359709426,0.7800977824922339
13073,Larbert,284971,682968,Serco Ltd,Other industries,1237.77324,Scotland,56.02576122165302,-3.847237922465666
8367,Duxford,548300,245600,Hexcel Composites Ltd,Other industries,1064.158084,England,52.08888471336873,0.16315339429391462
8667,Sonoco Board CHP,406900,419000,Total Solutions For Industry (Power Resources 1) Ltd,Other industries,772.5270218,England,53.66743505637723,-1.897045559235781
14926,Tullos Test Facility,387408,813149,RWG (Repair & Overhauls) Ltd,Other industries,552.5905664,Scotland,57.20893455599766,-2.210085156982526
7715,Burnley,385910,434070,Hycrome Europe Ltd,Other industries,224.16,England,53.80273507539878,-2.215416912846717
7758,Wymington,496400,263500,Ancillary Components Ltd,Other industries,136.3636364,England,52.26122809167052,-0.5889767462859753
13629,Morayhill,275045,849103,Norbord Europe Ltd,Other industries,92.20248545,Scotland,57.51480483617132,-4.087618433473546
7994,North Shields,433090,568840,Formica Ltd,Other industries,89.72727273,England,55.01301968893876,-1.4840933057339099
9753,Dundee,335200,731900,Rockwell Solutions Ltd,Other industries,8.209090909,Scotland,56.474743536042055,-3.0535224907780063
