ï»¿PlantID,Site,Easting,Northing,Operator,Sector, Emission ,Region,Latitude,Longitude
40542,Port Talbot Power Station,277150,188450,Tata Steel Ltd,Iron & steel industries,718452.8969,Wales,51.58147963269471,-3.7744186603998626
40552,Scunthorpe Power Station,491360,410920,British Steel Ltd,Iron & steel industries,537767.9246,England,53.5869146565956,-0.6213464952743633
40547,Scunthorpe Blast Furnaces,491624,410272,British Steel Ltd,Iron & steel industries,342981.6913,England,53.58104594643385,-0.6175496731909876
14245,Hope Cement Works,416575,382316,Hope Construction Materials Ltd,Cement,302091.9278,England,53.33749254152956,-1.75254286198258
40545,Port Talbot BFG Flaring,277270,187990,Tata Steel Ltd,Iron & steel industries,298623.431,Wales,51.57737176460262,-3.772526758149024
40538,Port Talbot Blast Furnaces,277090,188030,Tata Steel Ltd,Iron & steel industries,281422.106,Wales,51.57769199119733,-3.7751370296670324
8059,New Rugby,448700,275600,CEMEX UK Cement Ltd,Cement,280723.5392,England,52.37628309513931,-1.2860373692845457
40537,Port Talbot Sinter,276520,188020,Tata Steel Ltd,Iron & steel industries,261612.5918,Wales,51.57747743560489,-3.7833550296136402
8037,Ketton,498400,305300,Castle Cement Ltd,Cement,199716.6012,England,52.63653680776998,-0.5473766230597857
40546,Scunthorpe Sinter,492050,409660,British Steel Ltd,Iron & steel industries,193985.5512,England,53.575472236280504,-0.611297510505455
7702,Billingham,447210,522410,Terra Nitrogen (UK) Ltd,Chemical industry,192000,England,54.59467726988485,-1.2708582687313956
9013,Fife Ethylene Plant,318300,689500,ExxonMobil Chemical,Chemical industry,187334.5039,Scotland,56.091281459851736,-3.314654859582395
14686,Tunstead Cement,409629,375547,Tarmac Cement & Lime Ltd,Cement,175229.5145,England,53.276818722700085,-1.8570587591240366
40540,Port Talbot Morfa Coke Ovens,277070,185800,Tata Steel Ltd,Iron & steel industries,170101.7098,Wales,51.55764652851537,-3.774644731088635
9023,Grangemouth Olefins,294400,681200,Ineos Manufacturing Scotland Ltd,Chemical industry,164159.1713,Scotland,56.01205564513952,-3.695330107525252
14417,Cauldon Cement,408491,349613,Lafarge Cauldon Ltd,Cement,154977.8208,England,53.043719808232346,-1.8748034004789342
8015,Ribblesdale,375200,443700,Castle Cement Ltd,Cement,148579.1686,England,53.88888385048366,-2.378810233387536
8038,Padeswood,329100,362200,Castle Cement Ltd,Cement,145878.5564,Wales,53.152196127931404,-3.0616410920335166
14440,Grangemouth CHP,294400,681200,Grangemouth CHP Ltd,Chemical industry,140079.1234,Scotland,56.01205564513952,-3.695330107525252
11128,Dunbar Works,370700,676307,Blue Circle Industries,Cement,125159.8349,Scotland,55.97884706230757,-2.471103117694486
9098,Ince,347295,376508,Kemira Growhow UK Ltd,Chemical industry,123458.0181,England,53.28291099659461,-2.791969059057167
8578,Wilton,456800,522000,SembCorp Utilities (UK) Ltd,Chemical industry,103451.4038,England,54.590008577871934,-1.122533212966453
13729,Winnington Sodium Carbonate Manufacturing Site,364343,374639,Winnington CHP Ltd,Chemical industry,99650.02313,England,53.267536137072305,-2.536075315708358
8684,Aberthaw,303310,167550,Blue Circle Industries Plc,Cement,94428.13384,Wales,51.398714201847454,-3.391271062572867
40553,Scunthorpe Rolling Mill Furnaces,491350,411210,British Steel Ltd,Iron & steel industries,88980.32093,England,53.58952224051183,-0.6214127097662038
14454,Cookstown,92327,535299,Lafarge Ireland Ltd,Cement,85570.0081,Northern Ireland,54.618773473943854,-6.767876116866209
43118,Saltend,516265,428187,Ineos Acetyls UK Ltd,Chemical industry,80273.34364,England,53.73711588539804,-0.23883771580783403
40543,Port Talbot Rolling Mill Furnaces,277990,187050,Tata Steel Ltd,Iron & steel industries,77282.88253,Wales,51.569080339705835,-3.7618148941632232
40555,Scunthorpe BFG Flaring,491600,410570,British Steel Ltd,Iron & steel industries,76844.62731,England,53.583727861014324,-0.6178247125843056
13763,Teesside Hydrogen Plant,450894,523490,BOC Ltd,Chemical industry,60637.89215,England,54.60402535089663,-1.213660791009014
9548,Grimsby,521800,414700,Millennium Inorganic Chemicals Ltd,Chemical industry,59192.34818,England,53.6146935911487,-0.16025838206632803
8172,Ince,345700,376300,Quinn Glass Ltd,Other mineral industries,52205.53337,England,53.28088022862086,-2.815853820537822
13764,Cassel Works,446683,522000,Lucite International UK Ltd,Chemical industry,49727.23158,England,54.59104182047122,-1.2790788381840306
8915,Stallingborough,521800,414850,Millennium Inorganic Chemicals Ltd,Chemical industry,48440.18182,England,53.61604113035373,-0.1601997870344203
8279,Greatham,451350,526540,Tioxide Europe Ltd,Chemical industry,44797.63636,England,54.63138619438248,-1.2060693106532858
14183,Barry,314046,168863,Dow Corning Ltd,Chemical industry,39849.54483,Wales,51.412247961040585,-3.2373047491852365
9623,Barnsley,437380,408450,Rockware Glass Ltd,Other mineral industries,39697.47983,England,53.571329880930385,-1.4370134369535648
8260,Greengate,350800,394200,Pilkington UK Ltd,Other mineral industries,38481.77506,England,53.4422618352452,-2.742162441487495
13707,Lostock Soda Ash Manufacture,368657,374637,Tata Chemicals Europe Ltd,Chemical industry,36093.77497,England,53.267791529429914,-2.4713966231503393
11470,Alloa,288120,692374,O-I Manufacturing UK Ltd,Other mineral industries,32826.0311,Scotland,56.11097456114265,-3.8006752268455966
8543,Wheatley,460610,406530,Rockware Glass Ltd,Other mineral industries,31484.19911,England,53.55191041228079,-1.0866390155425514
40539,Port Talbot Oxygen Furnaces,277315,186820,Tata Steel Ltd,Iron & steel industries,30022.46806,Wales,51.56686672223155,-3.77146875855653
9075,Dalry,229300,650500,DSM Nutritional,Chemical industry,29010.43938,Scotland,55.71777205000056,-4.719078042389683
14914,Maydown Works,65311,583384,A & AT UK Ltd,Chemical industry,27764.74728,Northern Ireland,55.03192788943637,-7.240135907430931
13433,Great Coates,522237,408540,Cofely Industrial Energy Services Ltd,Chemical industry,24069.17935,England,53.55925286638123,-0.1560669605872251
40549,Scunthorpe Appleby Coke Ovens,491655,410975,British Steel Ltd,Iron & steel industries,23307.35377,England,53.587357454774995,-0.6168753783860809
9596,Bridgend,296300,184000,Rockwool Ltd,Other mineral industries,22982.10326,Wales,51.54533462315944,-3.496834399510047
11750,East Leake Gypsum Works,455503,328085,BPB United Kingdom Ltd,Other mineral industries,21946.34732,England,52.8474167382595,-1.1773214765274649
11478,Derrylin,36251,486902,Quinn Glass Ltd,Other mineral industries,20732.82322,Northern Ireland,54.14867124113026,-7.57318052361008
14242,Whittlesey,524700,297200,Hanson Building Products Ltd,Other mineral industries,19886.2142,England,52.55835772756094,-0.16198512826093087
9594,Portbury,350700,176800,Lafarge Plasterboard Ltd,Other mineral industries,19507.50652,England,51.4879879142069,-2.7114324476693157
14661,Eggborough,456928,423529,Saint-Gobain Glass (United Kingdom) Ltd,Other mineral industries,19380.003,England,53.705095144307215,-1.1391040358721767
8541,Knottingley,449370,423360,Rockware Glass Ltd,Other mineral industries,18844.20213,England,53.70434398431774,-1.2536117000845803
11387,Irvine,232000,639000,Rockware Glass Ltd,Other mineral industries,18819.28513,Scotland,55.615498647828154,-4.669107518766405
13442,Selby,462515,431817,Sedalcol UK Ltd,Chemical industry,18311.97844,England,53.778940049398265,-1.0528084692797302
40710,Teesside Beam Mill,454200,522000,British Steel Ltd,Iron & steel industries,18098.93123,England,54.59029344081636,-1.1627634077287694
8263,Leeds,431000,432400,Allied Glass Containers Ltd,Other mineral industries,17874.14683,England,53.78700287982418,-1.530967015125075
14220,Newton Aycliffe,426630,523721,INEOS ChlorVinyls Ltd,Chemical industry,16554.84073,England,54.60795728831785,-1.5892384351499114
8626,Goole,472200,423000,Guardian Industries UK Ltd,Other mineral industries,16164.9157,England,53.698456283052906,-0.9079206642827344
40520,Low Moor,416188,428368,Solenis UK Industries Ltd,Chemical industry,16068.7807,England,53.751431676384136,-1.7559882291655016
8459,Leicester Brickworks,441590,311340,Ibstock Brick Ltd,Other mineral industries,15831.52302,England,52.69814720178972,-1.3860103141031552
11476,Grangemouth,295570,680280,Polimeri Europa UK Ltd,Chemical industry,15510.1531,Scotland,56.00404977283299,-3.6762153004983253
11121,Middlewich Site,371500,364700,British Salt Ltd,Other mineral industries,15486.08178,England,53.178633055002386,-2.4278801238189764
8588,Knottingley,450730,423880,Allied Glass Containers Ltd,Other mineral industries,15431.65751,England,53.708887310105624,-1.2329272132542013
14683,Wilton Bioethanol Plant,456950,520550,Ensus UK Ltd,Chemical industry,15353.57048,England,54.57696244756454,-1.1204928696845322
8708,Shotton,331400,369500,Tata Steel UK Limited,Iron & steel industries,15130.36364,Wales,53.2181060419441,-3.0288242499446487
9595,Sittingbourne,591950,167830,Knauf (UK) GmbH,Other mineral industries,14676.81082,England,51.37706598293745,0.7566945369042258
8600,Macclesfield,392500,375150,AstraZeneca UK Ltd,Chemical industry,14437.67499,England,53.273280870714366,-2.1139240574739158
9597,Immingham,519800,414900,Knauf UK GmbH,Other mineral industries,14399.66617,England,53.6169510649938,-0.19039824863609633
8149,Huddersfield,416400,418700,Syngenta Ltd,Chemical industry,14199.5043,England,53.66452903948093,-1.7532815965275077
8261,Warrington,359950,386150,Solvay Interox Ltd,Chemical industry,13778.4581,England,53.37068467247564,-2.603395300414989
14401,D200 Energy Centre,454490,336560,D200 Energy Ltd,Chemical industry,13695.53705,England,52.92369702107884,-1.1909446356392135
8362,Rotherham,442601,393358,Beatson Clark Plc,Other mineral industries,13456.22053,England,53.43528862028687,-1.3602233612451897
14013,Tremorfa Sections Mill,320354,175955,Celsa Manufacturing (UK) Ltd,Iron & steel industries,13155.31606,Wales,51.476925680171284,-3.148221908827084
8913,Tremorfa 2,321200,176300,Celsa Manufacturing (UK) Ltd,Iron & steel industries,13131.55592,Wales,51.480145786668515,-3.136119939300282
40548,Scunthorpe Oxygen Furnaces,492990,408610,British Steel Ltd,Iron & steel industries,12350.30057,England,53.565871783364166,-0.5974181488543502
8050,Hythe,443550,104550,ExxonMobil Chemical Ltd,Chemical industry,12225.29348,England,50.83884629739341,-1.382885091698192
8709,Newport,333410,185810,Solutia UK Ltd,Chemical industry,12116.15095,Wales,51.56721397064494,-2.962124350581808
14868,"Llanelli, Carmarthenshire",252732,199387,"Tata Steel, Trostre Tin",Iron & steel industries,11753.49502,Wales,51.67389389901276,-4.131191555108388
40516,Speke,343664,384539,Elanco UK AH Ltd,Chemical industry,11256.8914,England,53.3547170166794,-2.847853049044017
11126,Southbank Works,359700,388100,PQ Silicas UK Ltd,Chemical industry,11190.19153,England,53.38819237437306,-2.6074019103324586
8121,Great Heck,459700,421500,Plasmor Ltd,Other mineral industries,11135.45645,England,53.686551555925895,-1.0975080413360392
11748,Sherburn Gypsum Works,451000,434400,BPB United Kingdom Ltd,Other mineral industries,10608.49661,England,53.80340642854182,-1.227103908563536
14241,Measham,433500,310500,Hanson Building Products Ltd,Other mineral industries,10519.59206,England,52.691155417239294,-1.5058016298162349
11749,Kirkby Thore Gypsum Works,364500,526700,BPB United Kingdom Ltd,Other mineral industries,10276.8759,England,54.6341679199185,-2.5514710716044973
40709,Skinningrove,470810,519698,British Steel Ltd,Iron & steel industries,10198.53998,England,54.567559713538486,-0.9063215118160433
11747,Robertsbridge Gypsum Works,572400,119700,BPB United Kingdom Ltd,Other mineral industries,10113.8616,England,50.95095160378117,0.45302736050550224
7019,Ribblesdale,374830,443640,Johnson Matthey Plc,Chemical industry,9960,England,53.88832668713996,-2.3844345926288453
14238,Desford,445500,306500,Hanson Building Products Ltd,Other mineral industries,9916.082457,England,52.654326646235496,-1.3288232339358375
8534,Llanwern Steelworks,335100,186500,Tata Steel UK Limited,Iron & steel industries,9880.458136,Wales,51.573614565947,-2.9378730530611263
8730,Knottingley,450200,423600,Stolzle Flaconnage Ltd,Other mineral industries,9585.362673,England,53.706421981833586,-1.2410011127521912
9592,Queensferry,332540,367780,Knauf Insulation Ltd,Other mineral industries,9507.986108,Wales,53.202793821897046,-3.0113901194364963
8237,Watson Street,350850,394890,Pilkington Plc,Other mineral industries,9412.842439,England,53.44846804722288,-2.741517797816343
8714,Sheffield,440400,389180,Outokumpu Stainless Ltd,Iron & steel industries,9231.06537,England,53.3979093987388,-1.3938853443067483
8454,Dorket Head Brickworks,459200,347620,Ibstock Brick Ltd,Other mineral industries,9080.245833,England,53.02260843436201,-1.1188762427213659
8014,St Helens,350100,394500,Knauf Insulation Ltd,Other mineral industries,8893.454757,England,53.44489219768581,-2.75274748355654
14693,Hindley Green,363843,402343,Electric Glass Fiber UK Ltd,Other mineral industries,8742.203242,England,53.516510208954195,-2.546754906784635
8032,Harlow,546000,211800,United Glass Ltd,Other mineral industries,8555.382837,England,51.78581560584712,0.11527384435986376
14962,Liberty Speciality Steels - Rotherham,445073,395125,Speciality Steel UK Ltd,Iron & steel industries,8443.006909,England,53.45096519191783,-1.3227644273947223
11099,Waresley Factory,385450,270100,Wienerberger Ltd,Other mineral industries,8372.42247,England,52.32879597349106,-2.2149273922942845
8244,AH Marks Bradford CHP,416200,427200,E.ON UK Cogeneration Ltd,Chemical industry,8186.930741,England,53.74093337863801,-1.7558670464941546
14249,Irvine,234400,636700,Smithkline Beecham Ltd,Chemical industry,8124.64911,Scotland,55.59567727686392,-4.629662490773094
8013,Pont-y-felin,330281,195903,Knauf Insulation Ltd,Other mineral industries,7731.089798,Wales,51.6575701612292,-3.009271711055853
8303,North Tees Aromatics,452692,523080,Huntsman Petrochemicals (UK) Ltd,Chemical industry,7597.909091,England,54.60015725408369,-1.185903750281699
40544,Port Talbot COG Flaring,277110,185810,Tata Steel Ltd,Iron & steel industries,7586.174071,Wales,51.557745122558245,-3.7740715317629556
40166,North Tees Site,452570,522980,Sabic UK Petrochemicals Ltd,Chemical industry,7500,England,54.599271348234765,-1.187809837933442
9587,Gateshead,424910,558960,Armstrong World Industries Ltd,Other mineral industries,7407.272727,England,54.924712821477875,-1.6128573200333984
8567,Par Harbour,207600,53300,Imerys Minerals Ltd,Other mineral industries,7233.997055,England,50.34810558678734,-4.7056705610307015
8021,Grimsby,524700,411340,Novartis Grimsby Ltd,Chemical industry,7103.736371,England,53.5838277724998,-0.11778812474978419
14240,Kirton,468500,367500,Hanson Building Products Ltd,Other mineral industries,7039.182215,England,53.20017376382617,-0.9760161633455693
11059,Ferrybridge,447940,425500,Lafarge Plasterboard Ltd,Other mineral industries,6912.424325,England,53.723709877777154,-1.2749411204466186
11746,Barrow Works,459400,316600,BPB United Kingdom Ltd,Other mineral industries,6859.45593,England,52.74376991660381,-1.1215468302352725
13135,Wilton Teraphalic Acid/Melinar Plant,457300,521270,Lotte Chemical UK Ltd,Chemical industry,6556.186364,England,54.583392704442154,-1.1149388879352558
13744,Broomfleet Works,485970,427430,Wienerberger Ltd,Other mineral industries,6520.489816,England,53.73618117236296,-0.6981832233553261
14413,Seal Sands Biodiesel Processing Plant,453600,524500,Greenergy Biofuels Teesside Ltd,Chemical industry,6459.081466,England,54.612821802790975,-1.171591599652612
9647,Grangemouth,291649,681450,Dalkia Plc,Chemical industry,6279.730909,Scotland,56.01368648677447,-3.7395325685630367
14233,Accrington,376520,430300,Hanson Building Products Ltd,Other mineral industries,6216.021889,England,53.76850996513179,-2.3576990096195107
14287,Newton Aycliffe,426810,523880,Ineos Compounds Aycliffe Ltd,Chemical industry,6199.090909,England,54.609376662565765,-1.586437337513373
8923,Warnham Brickworks,517000,134000,Wienerberger Ltd,Other mineral industries,6170.078086,England,51.09338469006647,-0.3306319737443431
11416,Middlesbrough,452320,524640,Laporte Industries Ltd,Chemical industry,6097.620747,England,54.61421374056587,-1.1913835368983101
13714,Gateshead,423600,562000,Spartan UK Ltd,Iron & steel industries,6079.952632,England,54.952093783608646,-1.63304836890302
14650,Bradford,416912,431517,Kemira Chemicals (UK) Ltd,Chemical industry,6025.483917,England,53.77971179225884,-1.7448375224499633
8300,Runcorn,350300,380700,Ineos Chlor Ltd,Chemical industry,5971.423863,England,53.320879299899154,-2.74756011548321
14014,Castle Works,319700,175200,Celsa Manufacturing (UK) Ltd,Iron & steel industries,5960.426013,Wales,51.4700458918924,-3.1574650258217156
9018,Grangemouth,291600,681400,Kemfine Ltd,Chemical industry,5874.519938,Scotland,56.01322637599928,-3.7402979245583348
8469,Throckley Brickworks,415620,567410,Ibstock Brick Ltd,Other mineral industries,5834.828146,England,55.00102051927075,-1.7573511845497602
8451,Cattybrook Brickworks,358932,182603,Ibstock Brick Ltd,Other mineral industries,5820.78201,England,51.54082192718626,-2.593557012643249
11487,Stirling,280558,692780,Superglass Insulation Ltd,Other mineral industries,5738.650443,Scotland,56.1127879989223,-3.922383418668954
7119,Llanelli,255480,198770,Huntsman Corporation UK Ltd,Chemical industry,5709.545455,Wales,51.66906421907374,-4.0912232745825
8290,Port Sunlight,334588,384588,Lever Faberge,Chemical industry,5647.296098,England,53.35411066547524,-2.984200150349214
8302,Wilton Olefins 6,458600,520990,Huntsman Petrochemicals (UK) Ltd,Chemical industry,5640.289435,England,54.5807280264656,-1.0948831135949988
8692,Carrington,374500,392610,Basell Polyolefins UK Ltd,Chemical industry,5578.19247,England,53.429654933757156,-2.3852474326161084
8131,Stevenage,523800,222500,GlaxoSmithKline Plc,Chemical industry,5556.278596,England,51.88731941170515,-0.20256615209452997
8830,Mostyn,316006,380579,Warwick International Ltd,Chemical industry,5516.476664,Wales,53.315455096431,-3.26224189957986
11101,Hartlebury Factory,385120,270810,Wienerberger Ltd,Other mineral industries,5513.577049,England,52.335170038481344,-2.2198014009378393
13627,Daldowie Fuel Plant,267200,662100,SMW Ltd,Other fuel production,5500.283067,Scotland,55.83379833241127,-4.12190045944064
14963,Liberty Speciality Steels - Stocksbridge,427168,398653,Speciality Steel UK Ltd,Iron & steel industries,5457.818182,England,53.48389907117993,-1.592061561065912
8462,Parkhouse Brickworks,383870,350430,Ibstock Brick Ltd,Other mineral industries,5434.098736,England,53.05088269299952,-2.2420772672686615
14239,Howley Park,426100,425700,Hanson Building Products Ltd,Other mineral industries,5366.165667,England,53.72705225065042,-1.6059001673741087
14181,Newport,333270,185120,Mir Steel UK Ltd,Iron & steel industries,5240.126018,Wales,51.56099422930727,-2.964012671618689
13645,Corby Tubeworks,490860,289140,Tata Steel UK Ltd,Iron & steel industries,5140.409493,England,52.4926140131795,-0.6631834906156961
8815,Four Ashes,391500,309200,Schenectady Europe Ltd,Chemical industry,5086.510124,England,52.68042932884768,-2.127163286745767
8068,Freshfield Lane,538600,126100,Freshfield Lane Brickworks Ltd,Other mineral industries,5078.580232,England,51.017580345956645,-0.02539030800060595
8919,Denton Brickworks,391400,394800,Wienerberger Ltd,Other mineral industries,5049.534595,England,53.449889761903556,-2.1309602845845412
8464,Ravenhead Brickworks,350850,404770,Ibstock Brick Ltd,Other mineral industries,5009.903302,England,53.53726613535117,-2.7430690286572585
9842,Thornton-Cleveleys,334570,442780,Asahi Glass Fluropolymers UK Ltd,Other mineral industries,4966.936091,England,53.87707328419182,-2.9967167341584497
13759,Tunstall,385500,350700,Norcros Group (Holdings) Ltd,Other mineral industries,4946.746694,England,53.05335677072046,-2.217773474175454
14188,Bardon Hill,444800,312876,Aggregate Industries UK Ltd,Other mineral industries,4857.415435,England,52.71169894708086,-1.3383050364662545
40652,Austerfield Works,466000,394600,Bawtry Carbon Ltd,Other mineral industries,4776,England,53.4440461328565,-1.0078023215875693
13266,Hull,509400,431700,Croda Europe Ltd,Chemical industry,4765.02096,England,53.77016125034275,-0.34162262910771185
8921,Sandown Brickworks,404500,301600,Wienerberger Ltd,Other mineral industries,4686.780305,England,52.61215836894253,-1.9349759151548143
11100,Kingsbury Factory,421810,299060,Wienerberger Ltd,Other mineral industries,4666.6608,England,52.58890912887542,-1.6795042475926543
8132,Ware,534780,214500,GlaxoSmithKline Plc,Chemical industry,4662.304781,England,51.81289003660702,-0.04623652774040345
8466,South Holmwood Brickworks,518290,142380,Ibstock Brick Ltd,Other mineral industries,4661.738332,England,51.168440800467145,-0.30947141245401477
11672,Bank Quay,359745,388264,PQ Silicas UK Ltd,Chemical industry,4590.081199,England,53.38966985912547,-2.606746316009762
13360,Hythe,443600,106050,Geo Specialty Chemicals UK Ltd,Chemical industry,4588.363636,England,50.85233047186021,-1.3819969569826074
8482,Royston,534850,241400,Johnson Matthey Plc,Chemical industry,4493.784128,England,52.05458396212116,-0.034687745969209885
8458,Laybrook Brickworks,511360,118850,Ibstock Brick Ltd,Other mineral industries,4423.348413,England,50.95832698444022,-0.41578547196699056
7385,Uddingston,267200,662100,SMW Ltd,Other fuel production,4403.90475,Scotland,55.83379833241127,-4.12190045944064
8455,Ellistown Brickworks,443560,310330,Ibstock Brick Ltd,Other mineral industries,4399.314619,England,52.6889137716387,-1.3569946058818976
14958,Claughton,356173,466379,Forterra Building Products Ltd,Other mineral industries,4386.930646,England,54.09143816260159,-2.6715564550663364
13699,Sheffield,438634,389821,Sheffield Forgemasters Engineering Ltd,Iron & steel industries,4362.006153,England,53.403802562014,-1.4203646050912775
9607,Cramlington,426000,574300,Shasun Pharma Solutions Ltd,Chemical industry,4357.201773,England,55.06250181700225,-1.5944637328953912
8414,Southampton,441600,111800,Southampton Geothermal Heating Co,Other mineral industries,4287.306496,England,50.904181093409115,-1.4097543586661954
13757,Maltby Energy Park,454943,392249,Regent Park Energy Ltd,Other fuel production,4266.229636,England,53.424182475464725,-1.1746597139427268
40507,Keele Works,378700,345550,Marley Ltd,Other mineral industries,4184.41722,England,53.00683438107837,-2.3188779135289384
13696,Widnes,353598,386814,Innospec Widnes Ltd,Chemical industry,4153.276222,England,53.37613175074651,-2.6989531811352325
10817,Queenborough,590590,172660,Aesica Queenborough Ltd,Chemical industry,4139.879182,England,51.42090368603889,0.7397691560764854
8321,Grimethorpe,441100,408900,Carlton Main Brickworks Ltd,Other mineral industries,4103.687765,England,53.575096973216255,-1.3807837815879385
