PlantID,Site,Easting,Northing,Operator,Sector, Emission ,Region
8672,Swanwick,450400,109800,NATS (EnRoute) Plc,Commercial,331.9803355,England
8970,"1 Churchill Place, Canary Wharf",537910,180300,Barclays Head Office,Commercial,329.6097409,England
8972,London,537900,180340,Barclays Facilities Management,Commercial,315.1578573,England
40715,1-5 Bank Street,537218,180125,Canary Wharf Group Plc,Commercial,307.9113655,England
14426,5 Broadgate Circle,533068,181805,UBS AG,Commercial,302.0018591,England
8895,Exeter,296020,93010,Met Office,Commercial,289.9754813,England
7792,Swansea,267841,198134,Morganite Electrical Carbon Ltd,Electrical engineering,267.1745455,Wales
9757,South Shian,190700,741700,Scottish Sea Farms Ltd,"Agriculture, forestry & fishing",256.9772727,Scotland
14216,MediaCity Salford,380090,397400,Interserve (Facilities Management) Ltd,Commercial,250.4745627,England
14217,"TVC Primary Energy Plant, Shepherd's Bush",523192,180513,Interserve (Facilities Management) Ltd,Commercial,242.7253991,England
40501,25 Cabot Square,537261,180281,25 CABOT SQUARE S.A.R.L,Commercial,217.6791955,England
13940,"Thermal Plant, Kilbarchan Rd, Bridge of Weir",239326,664533,SLG Technology Ltd,"Textiles, clothing, leather & footwear",211.1914463,Scotland
14986,Tees Valley Nursery Energy Centre,447954,523452,APS Growers Ltd,"Agriculture, forestry & fishing",187.5005455,England
14704,Banbridge,123118,502597,Lakeland Dairies (NI) Ltd,"Food, drink & tobacco industry",166.3486418,Northern Ireland
8221,Flamborough Maltings,519700,470100,Muntons Plc,"Food, drink & tobacco industry",160.2115114,England
14210,10 Upper Bank Street,537737,180048,Clifford Chance LLP,Commercial,157.3330391,England
8955,IBM Warwick,426700,265700,Johnson Controls Ltd,Commercial,136.7517136,England
9730,Shotts,288002,659821,Davidson Brothers (Shotts) Ltd,"Food, drink & tobacco industry",128.1818182,Scotland
41302,Burton Plant,424260,323100,Creative Foods Europe Ltd,"Food, drink & tobacco industry",125.1542727,England
40721,Stone Data Centre,390967,331968,NatWest Group plc,Commercial,119.83608,England
14762,Slyfield Industrial Estate,499790,152280,Anglo Beef Processors Ltd,"Food, drink & tobacco industry",109.98,England
13721,1AL Backup Generators,532700,180700,Nomura International plc,Commercial,108.0603327,England
8971,Gloucester,386350,218360,Barclays Facilities Managerment,Commercial,107.6695091,England
14201,"LD5 Generator System, Slough",495205,181250,Equinix (UK) Ltd,Commercial,103.182,England
14942,Basildon,572235,190417,Imperium Centre Ltd,Commercial,102.3147464,England
14677,Hemel Hempstead,507962,208224,Gyron Internet Ltd,Commercial,97.46383909,England
14224,"LGW14 Backup Generators, Woking",498690,159329,Digital Realty (UK) Ltd,Commercial,91.90792636,England
40726,Macmerry Data Centre,343814,672798,NatWest Group plc,Commercial,89.61287182,Scotland
40718,Thomson Reuters DTC,538655,180578,Telehouse International Corporation of Europe Ltd,Commercial,88.67505818,England
14979,Croydon Data Centre - Standby Generators,529947,166410,Morgan Stanley UK Group,Commercial,85.05595364,England
7206,Glasgow,260500,665050,Tennent Caledonian Breweries,"Food, drink & tobacco industry",84.26269636,Scotland
14978,20 Bank Street - Standby Generators,537375,180081,Morgan Stanley UK Group,Commercial,76.72860818,England
14424,"LD6 Generator System, Slough",495625,181206,Equinix (UK) Ltd,Commercial,70.44532909,England
13948,"Harbro Ltd, Tore Mill, Harbour Road, Invernes",267365,845860,HARBRO LIMITED,"Agriculture, forestry & fishing",68.58545455,Scotland
40291,Iron Mountain Slough Data Centre,494903,181762,Iron Mountain (UK) Data Centre Ltd,Commercial,66.61726909,England
40727,Melville Gate Data Centre,332173,667325,NatWest Group plc,Commercial,64.86960818,Scotland
14955,Telehouse London,538784,181130,Telehouse International Corporation of Europe Ltd,Commercial,63.21281727,England
9698,Locher Works,239430,664579,N C T Leather Ltd,"Textiles, clothing, leather & footwear",63.11654771,Scotland
9633,BT Tower,529200,181800,BT Plc,Commercial,61.06579909,England
14657,Stevenage Data Centre,522734,224290,Fujitsu Services Ltd,Commercial,59.94240545,England
14656,Thurrock Data Centre,557679,177926,Fujitsu Services Ltd,Commercial,58.11149182,England
13719,Horizon Centre,491800,292100,Lloyds Banking Group plc,Commercial,55.63098,England
40526,LD9 Generator System,520971,182728,Equinix (UK) Ltd,Commercial,54.97864909,England
43115,Stowmarket A,606332,256917,Precise Energy Ltd,Commercial,54.7404,England
43116,Stowmarket B,606332,256917,Valence Power Ltd,Commercial,54.6795,England
40716,LON1 Data Centre,550897,185371,NTT Global Data Centers EMEA UK Ltd,Commercial,53.08827,England
14943,NOVA Victoria,528977,179228,Victoria Circle Ltd Partnership,Commercial,50.9496,England
14947,Citigroup Centre,537628,180209,CIB Properties Ltd,Commercial,46.80717818,England
14229,Welwyn Garden City,525354,212819,Colt Data Centre Services UK Ltd,Commercial,45.98830364,England
14226,"LHR14 Backup Generators, Watford",508913,195083,Digital Realty (UK) Ltd,Commercial,44.72187,England
14980,Heathrow Data Centre - Standby Generators,511337,175616,Morgan Stanley UK Group,Commercial,44.19479182,England
40514,LD7 Generator System,494857,181627,Equinix (UK) Ltd,Commercial,44.08783909,England
14223,"LGW13 Backup Generators, Crowdon",529734,166697,Digital Realty (UK) Ltd,Commercial,41.69326909,England
9605,Greenford,465000,105000,IBM,Electrical engineering,41.45454545,England
14671,London,538466,181020,Global Switch Ltd,Commercial,39.98599364,England
11084,Northolt Data Centre,513590,184190,Barclays Capital Services Ltd,Commercial,38.09378182,England
14653,LGW15 -Back up Generators,527552,137977,Digital Crawley 1 SARL,Commercial,37.73214545,England
13718,"25 Bank Street, Canary Wharf",537500,180100,J P Morgan Chase Bank,Commercial,35.43489545,England
13723,Romford North,550524,189490,ISDC Developments (No2) Ltd,Commercial,35.10667636,England
8896,Baynard House,531850,180950,BT Plc,Commercial,32.94530182,England
40275,West Drayton,507172,180132,Virtus LONDON 5 Ltd,Commercial,32.50575545,England
40268,LD10 (Generator System),495567,181087,Equinix (UK) Ltd,Commercial,29.16100909,England
14938,Winnersh - LO6,477839,171730,Cyxtera Technology UK Ltd,Commercial,29.13440455,England
14663,Hemel Hempstead,507577,208506,Gyron Internet Ltd,Commercial,28.82083909,England
14228,Powergate Business Park,520940,182680,Colt Data Centre Services UK Ltd,Commercial,28.74256909,England
14680,Slough,495604,181142,Virtus Holdco Ltd,Commercial,26.29911273,England
14937,Slough - LO1 & LO5,496011,180639,Cyxtera Technology UK Ltd,Commercial,25.89773727,England
8956,IBM North Harbour,465000,105000,Johnson Controls Ltd,Commercial,25.76905091,England
43103,LD11 Data Centre,494608,181343,Equinix (UK) Ltd,Commercial,23.79262364,England
9638,Reigate Computer Centre,523500,150700,BT Plc,Commercial,23.27357727,England
13728,Interxion London Campus,533827,181923,Interxion Carrier Hotel Ltd,Commercial,22.74586636,England
13754,OTDC Basingstoke,463600,150296,J P Morgan Chase Bank,Commercial,21.79647,England
9158,Dungannon,93267,521415,Moy Park Ltd,"Food, drink & tobacco industry",21.55864091,Northern Ireland
14222,"LGW10 Backup Generators, Redhill",528713,151459,Digital Realty (UK) Ltd,Commercial,20.49480818,England
43095,LD8 Data Centre,537912,179636,Equinix (UK) Ltd,Commercial,19.78899273,England
8899,Harmondsworth Computer Centre,505450,177350,BT Plc,Commercial,19.27113273,England
13443,East Grinstead,537293,139207,Goldman Sachs International,Commercial,18.05941636,England
43080,Hounslow,511611,175512,Sungard Availability Services (UK) Ltd,Commercial,17.97061909,England
43102,London 7 Data Centre,507343,180028,Virtus London 7 Ltd,Commercial,17.96138455,England
13730,Santander Data Centre,453688,298683,Santander UK plc,Commercial,15.86398364,England
40722,London 6,507322,180110,Virtus London 6 Ltd,Commercial,15.60636,England
14950,LON3 Backup Generators,495914,181027,Rackspace Ltd,Commercial,15.33897,England
14202,"LD4 Generator System, Slough",495205,181250,Equinix (UK) Ltd,Commercial,14.84655,England
14957,Cody Park,484039,154314,Ark Data Centres Ltd,Commercial,14.0505,England
13722,"20 Canada Square, Canary Wharf",537800,180200,Brookfield Office Property Management Ltd,Commercial,13.91164364,England
13732,Swindon Data Centre,410900,184400,Vodafone Ltd,Commercial,13.137,England
14973,20 Canada Square Generators,537757,180191,BNP Paribas Real Estate Advisory & Property Management UK Ltd,Commercial,12.74103545,England
14666,Hayes,510614,178665,Virtus Hayes Ltd,Commercial,12.40734818,England
8898,Cardiff IDC,317650,173150,BT Plc,Commercial,12.26630182,Wales
14949,Spring Park,384924,168897,Ark Data Centres Ltd,Commercial,12.2409,England
11988,Slough,496180,180630,Barclays Bank Plc,Commercial,11.64433091,England
40698,LGW16 - Back up Generators,527636,138225,Digital Crawley 2 Sarl,Commercial,10.87264909,England
13748,Kemsley Paper Mill,591700,166100,DS Smith Paper Ltd,"Paper, printing & publishing industries",9.511887273,England
14654,LHR13 - Back Up Generators,519052,164629,Digital Reality (UK) Ltd,Commercial,9.472690909,England
40124,Wakefield Bakery,439070,424790,Warburtons Ltd,"Food, drink & tobacco industry",9.081818182,England
11083,"5 North Colonnade, Canary Wharf",537380,180390,Barclays Capital Services Ltd,Commercial,9.080116364,England
40527,MAN3 Generator System,380624,396842,Equinix (UK) Ltd,Commercial,8.246817273,England
14931,Sovereign House,538147,179752,Digital London Ltd,Commercial,8.091733636,England
40256,Zenium - London One,495567,181087,Zenium UK Ltd,Commercial,7.847828182,England
3001,Dundee,341896,730838,D C Thomson & Co Ltd,"Paper, printing & publishing industries",7.472727273,Scotland
14974,Hayes Data Centre,509680,179585,UBS Business Solutions AG,Commercial,7.429546364,England
13751,Park Royal Data Centre,519862,182415,Vodafone Ltd,Commercial,6.543654545,England
13639,"RDC1/RDC2, Bournemouth",410270,91988,J P Morgan Chase Bank,Commercial,6.144859091,England
14976,Zenium - London Two,507936,179345,Zenium UK2 Ltd,Commercial,5.853177273,England
13447,"10 South Colonnade, Canary Wharf",537374,180252,Barclays Capital Services Ltd,Commercial,5.758090909,England
9542,Harlesden,520660,183320,United Biscuits UK Ltd,"Food, drink & tobacco industry",5.695363636,England
40525,Yorktown Business Park Computer Centre,486081,160087,Bank of America Merrill Lynch International Designated Activity Co,Commercial,5.481,England
8897,Bletchely Computer Centre,487450,234150,BT Plc,Commercial,4.9938,England
14665,London,531853,182772,Level 3 Communications UK Ltd,Commercial,4.658326364,England
14225,"LHR10 Backup Generators, High Wycombe",484733,191967,Digital Realty (UK) Ltd,Commercial,4.524730909,England
14681,London,532796,182310,Digital London Ltd,Commercial,3.026798182,England
7658,Blaenau Gwent,315020,212140,Yuasa Battery (UK) Ltd,Electrical engineering,2.165393455,Wales
43112,London 9 Data Centre,495957,180958,Virtus London 9 Ltd,Commercial,2.144874545,England
13710,Jerusalem Farm,491586,370915,A Hughes and Son (Skellingthorpe) Ltd,"Food, drink & tobacco industry",1.855303636,England
43083,Slough,495509,181590,CyrusOne UK3 Ltd,Commercial,1.838023636,England
43090,Billingham,444341,526581,Entserv UK Ltd,Commercial,1.174827273,England
43088,Maidstone,577736,156377,CSC Computer Sciences Ltd,Commercial,0.860530909,England
43117,HH4 Data Center,508273,208069,NTT Global Data Centers EMEA UK Ltd,Commercial,0.84477,England
43087,Doxford Park,436521,552107,Entserv UK Ltd,Commercial,0.624973636,England
13701,Peterlee,442500,542200,Walkers Snack Foods Ltd,"Food, drink & tobacco industry",0.619090909,England
43089,Sevenoaks,550308,158991,CSC Computer Sciences Ltd,Commercial,0.553925455,England
8364,Chirk,328600,338600,Kronospan Ltd,Other industries,41517.65535,Wales
8079,Wigton,325400,548600,Innovia Films Ltd,Other industries,20686.73984,England
14447,Cowie,283860,688550,Norbord Europe Ltd,Other industries,19730.04721,Scotland
14697,Auchinleck,254723,621869,Egger (UK) Ltd,Other industries,6261.048843,Scotland
7009,Doncaster,457350,401300,Bridon International Ltd,Other industries,4690.909091,England
8888,Carlisle,339100,553600,Pirelli Tyres Ltd,Other industries,4292.824835,England
13749,Hexham,394655,564653,Egger (UK) Ltd,Other industries,4228.516121,England
8563,Melksham,390270,164310,Cooper Avon Tyres Ltd,Other industries,3619.775735,England
40280,Hazlehead,418074,404654,Wavin Ltd,Other industries,3260.910483,England
2635,Cargenbridge,295110,574390,Dupont Teijin Films UK Ltd,Other industries,2727.272727,Scotland
13531,Yatton,341850,166070,Smart Systems Ltd,Other industries,2070.818182,England
13739,South Molton,269802,125918,Norbord Europe Ltd,Other industries,2009.184464,England
43075,Sudbury,590844,239654,Greys Hall Power Ltd,Other industries,1664.473402,England
13073,Larbert,284971,682968,Serco Ltd,Other industries,1237.77324,Scotland
8367,Duxford,548300,245600,Hexcel Composites Ltd,Other industries,1064.158084,England
8667,Sonoco Board CHP,406900,419000,Total Solutions For Industry (Power Resources 1) Ltd,Other industries,772.5270218,England
14926,Tullos Test Facility,387408,813149,RWG (Repair & Overhauls) Ltd,Other industries,552.5905664,Scotland
7715,Burnley,385910,434070,Hycrome Europe Ltd,Other industries,224.16,England
7758,Wymington,496400,263500,Ancillary Components Ltd,Other industries,136.3636364,England
13629,Morayhill,275045,849103,Norbord Europe Ltd,Other industries,92.20248545,Scotland
7994,North Shields,433090,568840,Formica Ltd,Other industries,89.72727273,England
9753,Dundee,335200,731900,Rockwell Solutions Ltd,Other industries,8.209090909,Scotland
